,customer_id,date,departure_time,trip_type,home_lat,home_lon,office_lat,office_lon,day_of_week
32,1,2025-04-27,08:52,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,6
33,1,2025-04-27,16:09,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,6
34,1,2025-04-28,06:23,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,0
35,1,2025-04-28,17:57,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,0
36,1,2025-04-29,08:15,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,1
37,1,2025-04-29,21:59,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,1
38,1,2025-04-30,06:42,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,2
39,1,2025-04-30,16:18,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,2
40,1,2025-05-01,08:05,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,3
41,1,2025-05-01,16:05,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,3
42,1,2025-05-02,09:31,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,4
43,1,2025-05-02,16:23,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,4
44,1,2025-05-03,09:08,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,5
45,1,2025-05-03,20:41,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,5
46,1,2025-05-04,07:27,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,6
47,1,2025-05-04,20:47,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,6
48,1,2025-05-05,08:48,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,0
49,1,2025-05-05,20:00,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,0
50,1,2025-05-06,06:51,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,1
51,1,2025-05-06,21:38,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,1
52,1,2025-05-07,09:16,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,2
53,1,2025-05-07,21:38,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,2
54,1,2025-05-08,09:31,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,3
55,1,2025-05-08,17:38,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,3
56,1,2025-05-09,07:41,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,4
57,1,2025-05-09,17:42,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,4
58,1,2025-05-10,07:02,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,5
59,1,2025-05-10,16:36,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,5
60,1,2025-05-11,08:31,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,6
61,1,2025-05-11,21:06,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,6
62,1,2025-05-12,08:34,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,0
63,1,2025-05-12,17:51,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,0
64,1,2025-05-13,09:01,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,1
65,1,2025-05-13,18:24,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,1
66,1,2025-05-14,07:21,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,2
67,1,2025-05-14,16:38,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,2
68,1,2025-05-15,08:02,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,3
69,1,2025-05-15,18:04,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,3
70,1,2025-05-16,09:33,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,4
71,1,2025-05-16,16:35,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,4
72,1,2025-05-17,06:19,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,5
73,1,2025-05-17,18:15,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,5
74,1,2025-05-18,06:01,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,6
75,1,2025-05-18,19:11,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,6
76,1,2025-05-19,07:39,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,0
77,1,2025-05-19,16:17,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,0
78,1,2025-05-20,08:18,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,1
79,1,2025-05-20,20:25,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,1
80,1,2025-05-21,06:40,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,2
81,1,2025-05-21,20:16,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,2
82,1,2025-05-22,09:30,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,3
83,1,2025-05-22,17:37,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,3
84,1,2025-05-23,09:23,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,4
85,1,2025-05-23,21:07,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,4
86,1,2025-05-24,09:35,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,5
87,1,2025-05-24,16:06,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,5
88,1,2025-05-25,08:56,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,6
89,1,2025-05-25,19:29,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,6
90,1,2025-05-26,06:55,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,0
91,1,2025-05-26,20:34,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,0
92,1,2025-05-27,07:54,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,1
93,1,2025-05-27,20:31,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,1
94,1,2025-05-28,08:29,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,2
95,1,2025-05-28,16:49,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,2
96,1,2025-05-29,06:10,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,3
97,1,2025-05-29,20:59,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,3
98,1,2025-05-30,08:44,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,4
99,1,2025-05-30,21:24,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,4
100,1,2025-05-31,06:17,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,5
101,1,2025-05-31,21:55,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,5
102,1,2025-06-01,08:12,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,6
103,1,2025-06-01,21:09,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,6
104,1,2025-06-02,08:29,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,0
105,1,2025-06-02,19:26,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,0
106,1,2025-06-03,09:39,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,1
107,1,2025-06-03,21:56,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,1
108,1,2025-06-04,06:51,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,2
109,1,2025-06-04,16:41,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,2
110,1,2025-06-05,06:52,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,3
111,1,2025-06-05,17:08,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,3
112,1,2025-06-06,06:08,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,4
113,1,2025-06-06,17:20,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,4
114,1,2025-06-07,07:29,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,5
115,1,2025-06-07,16:29,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,5
116,1,2025-06-08,08:14,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,6
117,1,2025-06-08,21:31,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,6
118,1,2025-06-09,08:53,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,0
119,1,2025-06-09,21:51,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,0
120,1,2025-06-10,08:08,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,1
121,1,2025-06-10,19:41,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,1
122,1,2025-06-11,08:38,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,2
123,1,2025-06-11,19:07,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,2
124,1,2025-06-12,07:12,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,3
125,1,2025-06-12,21:52,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,3
126,1,2025-06-13,07:42,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,4
127,1,2025-06-13,17:41,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,4
128,1,2025-06-14,08:18,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,5
129,1,2025-06-14,17:15,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,5
130,1,2025-06-15,09:31,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,6
131,1,2025-06-15,20:03,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,6
132,1,2025-06-16,06:34,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,0
133,1,2025-06-16,21:20,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,0
134,1,2025-06-17,07:08,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,1
135,1,2025-06-17,21:38,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,1
136,1,2025-06-18,09:48,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,2
137,1,2025-06-18,19:53,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,2
138,1,2025-06-19,08:21,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,3
139,1,2025-06-19,17:30,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,3
140,1,2025-06-20,08:31,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,4
141,1,2025-06-20,21:43,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,4
142,1,2025-06-21,09:53,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,5
143,1,2025-06-21,18:50,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,5
144,1,2025-06-22,07:57,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,6
145,1,2025-06-22,17:58,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,6
146,1,2025-06-23,06:28,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,0
147,1,2025-06-23,20:06,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,0
148,1,2025-06-24,07:22,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,1
149,1,2025-06-24,20:29,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,1
150,1,2025-06-25,06:52,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,2
151,1,2025-06-25,21:31,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,2
152,1,2025-06-26,06:02,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,3
153,1,2025-06-26,21:29,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,3
154,1,2025-06-27,08:23,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,4
155,1,2025-06-27,19:00,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,4
156,1,2025-06-28,09:58,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,5
157,1,2025-06-28,18:41,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,5
158,1,2025-06-29,09:29,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,6
159,1,2025-06-29,17:58,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,6
160,1,2025-06-30,09:54,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,0
161,1,2025-06-30,20:53,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,0
162,1,2025-07-01,09:12,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,1
163,1,2025-07-01,18:41,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,1
164,1,2025-07-02,08:21,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,2
165,1,2025-07-02,17:34,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,2
166,1,2025-07-03,06:45,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,3
167,1,2025-07-03,17:39,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,3
168,1,2025-07-04,06:12,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,4
169,1,2025-07-04,21:16,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,4
170,1,2025-07-05,08:13,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,5
171,1,2025-07-05,16:54,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,5
172,1,2025-07-06,06:51,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,6
173,1,2025-07-06,21:24,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,6
174,1,2025-07-07,06:17,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,0
175,1,2025-07-07,18:33,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,0
176,1,2025-07-08,07:44,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,1
177,1,2025-07-08,16:17,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,1
178,1,2025-07-09,07:52,home_to_office,12.891368194423315,77.70529858888877,12.947753352320778,77.64837752652811,2
179,1,2025-07-09,17:55,office_to_home,12.947753352320778,77.64837752652811,12.891368194423315,77.70529858888877,2
180,2,2025-04-11,08:56,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,4
181,2,2025-04-11,20:16,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,4
182,2,2025-04-12,07:01,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,5
183,2,2025-04-12,16:23,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,5
184,2,2025-04-13,06:28,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,6
185,2,2025-04-13,17:44,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,6
186,2,2025-04-14,09:40,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,0
187,2,2025-04-14,21:56,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,0
188,2,2025-04-15,09:59,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,1
189,2,2025-04-15,20:38,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,1
190,2,2025-04-16,08:17,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,2
191,2,2025-04-16,20:44,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,2
192,2,2025-04-17,06:57,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,3
193,2,2025-04-17,18:44,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,3
194,2,2025-04-18,06:58,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,4
195,2,2025-04-18,19:26,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,4
196,2,2025-04-19,06:31,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,5
197,2,2025-04-19,16:20,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,5
198,2,2025-04-20,06:20,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,6
199,2,2025-04-20,21:49,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,6
200,2,2025-04-21,09:53,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,0
201,2,2025-04-21,21:21,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,0
202,2,2025-04-22,06:04,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,1
203,2,2025-04-22,20:40,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,1
204,2,2025-04-23,06:56,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,2
205,2,2025-04-23,20:51,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,2
206,2,2025-04-24,06:13,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,3
207,2,2025-04-24,19:01,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,3
208,2,2025-04-25,07:05,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,4
209,2,2025-04-25,20:37,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,4
210,2,2025-04-26,08:32,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,5
211,2,2025-04-26,20:57,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,5
212,2,2025-04-27,08:07,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,6
213,2,2025-04-27,18:16,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,6
214,2,2025-04-28,09:50,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,0
215,2,2025-04-28,20:48,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,0
216,2,2025-04-29,09:56,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,1
217,2,2025-04-29,19:53,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,1
218,2,2025-04-30,06:34,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,2
219,2,2025-04-30,16:31,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,2
220,2,2025-05-01,07:56,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,3
221,2,2025-05-01,18:54,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,3
222,2,2025-05-02,06:39,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,4
223,2,2025-05-02,17:22,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,4
224,2,2025-05-03,06:06,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,5
225,2,2025-05-03,20:58,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,5
226,2,2025-05-04,08:27,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,6
227,2,2025-05-04,19:33,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,6
228,2,2025-05-05,08:00,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,0
229,2,2025-05-05,21:57,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,0
230,2,2025-05-06,08:10,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,1
231,2,2025-05-06,19:58,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,1
232,2,2025-05-07,07:27,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,2
233,2,2025-05-07,19:57,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,2
234,2,2025-05-08,07:23,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,3
235,2,2025-05-08,21:46,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,3
236,2,2025-05-09,09:58,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,4
237,2,2025-05-09,21:47,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,4
238,2,2025-05-10,06:23,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,5
239,2,2025-05-10,18:10,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,5
240,2,2025-05-11,08:12,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,6
241,2,2025-05-11,20:52,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,6
242,2,2025-05-12,09:30,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,0
243,2,2025-05-12,18:32,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,0
244,2,2025-05-13,09:33,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,1
245,2,2025-05-13,19:54,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,1
246,2,2025-05-14,06:23,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,2
247,2,2025-05-14,16:33,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,2
248,2,2025-05-15,07:31,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,3
249,2,2025-05-15,19:16,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,3
250,2,2025-05-16,09:09,home_to_office,12.83178595550021,77.5484229506337,13.014857757165025,77.59206723372974,4
251,2,2025-05-16,20:03,office_to_home,13.014857757165025,77.59206723372974,12.83178595550021,77.5484229506337,4
